participantId,trialId,trialOrder,responseId,status,percentComplete,description,responsePrompt,answer,correctAnswer,isCorrectlyAnswered,responseMin,responseMax,startTime,endTime,duration,cleaned_times,dataset
666ffa40c99c2f9c3a47e3e4,Tennis-Both-Q1,10,voq7,completed,100.0,Content: Text and Visual,Is the largest set present in the largest intersection?,Yes,No,False,undefined,undefined,2024-08-26T23:31:17.228Z,2024-08-26T23:33:33.478Z,136250,136250,Tennis Grand Slam Winners
666ffa40c99c2f9c3a47e3e4,Tennis-Both-Q1,10,voq8,completed,100.0,Content: Text and Visual,Is the all-set intersection (intersection having all the sets) present? ,Yes,Yes,True,undefined,undefined,2024-08-26T23:31:17.228Z,2024-08-26T23:33:33.478Z,136250,136250,Tennis Grand Slam Winners
666ffa40c99c2f9c3a47e3e4,Tennis-Both-Q2,11,voq1,completed,100.0,Content: Text and Visual,How confident are you in your answers?,4,undefined,undefined,undefined,undefined,2024-08-26T23:33:33.513Z,2024-08-26T23:33:57.608Z,24095,24095,Tennis Grand Slam Winners
666ffa40c99c2f9c3a47e3e4,Tennis-Both-Q2,11,voq2,completed,100.0,Content: Text and Visual,How well did you understand the information presented?,3,undefined,undefined,undefined,undefined,2024-08-26T23:33:33.513Z,2024-08-26T23:33:57.608Z,24095,24095,Tennis Grand Slam Winners
666ffa40c99c2f9c3a47e3e4,Tennis-Both-Q2,11,voq3,completed,100.0,Content: Text and Visual,How effective was the content at conveying information?,4,undefined,undefined,undefined,undefined,2024-08-26T23:33:33.513Z,2024-08-26T23:33:57.608Z,24095,24095,Tennis Grand Slam Winners
666ffa40c99c2f9c3a47e3e4,Tennis-Both-Q3,12,voq1,completed,100.0,Content: Text and Visual,What are your insights and take-aways from the plot and the description for this data?,"In tennis Grand slam winners, there winners are found in French open while the lowest are in Wimbledon. This explains that French open are played more, maybe yearly while Wimbledon are mostly played half of the time French and Australian Open is being played.",undefined,undefined,undefined,undefined,2024-08-26T23:33:57.637Z,2024-08-26T23:37:52.730Z,235093,235093,Tennis Grand Slam Winners
6672eb5ae4c4aa0c62b18d46,Tennis-Both-Q1,7,voq1,completed,100.0,Content: Text and Visual,How many sets are there?,4,4,True,0,100,2024-08-21T22:02:24.692Z,2024-08-21T22:07:14.494Z,289802,263132,Tennis Grand Slam Winners
6672eb5ae4c4aa0c62b18d46,Tennis-Both-Q1,7,voq2,completed,100.0,Content: Text and Visual,What is the largest set?,French Open,Australian,False,undefined,undefined,2024-08-21T22:02:24.692Z,2024-08-21T22:07:14.494Z,289802,263132,Tennis Grand Slam Winners
6672eb5ae4c4aa0c62b18d46,Tennis-Both-Q1,7,voq3,completed,100.0,Content: Text and Visual,What is the largest intersection?,French Open,French Open,True,undefined,undefined,2024-08-21T22:02:24.692Z,2024-08-21T22:07:14.494Z,289802,263132,Tennis Grand Slam Winners
6672eb5ae4c4aa0c62b18d46,Tennis-Both-Q1,7,voq4,completed,100.0,Content: Text and Visual,How large is the largest intersection?,23,23,True,0,1000000000,2024-08-21T22:02:24.692Z,2024-08-21T22:07:14.494Z,289802,263132,Tennis Grand Slam Winners
6672eb5ae4c4aa0c62b18d46,Tennis-Both-Q1,7,voq5,completed,100.0,Content: Text and Visual,How many sets make up the largest intersection?,It is only of a single set,It is only of a single set,True,undefined,undefined,2024-08-21T22:02:24.692Z,2024-08-21T22:07:14.494Z,289802,263132,Tennis Grand Slam Winners
6672eb5ae4c4aa0c62b18d46,Tennis-Both-Q1,7,voq6,completed,100.0,Content: Text and Visual,How similar are the set sizes?,Diverging a lot,Roughly equal,False,undefined,undefined,2024-08-21T22:02:24.692Z,2024-08-21T22:07:14.494Z,289802,263132,Tennis Grand Slam Winners
6672eb5ae4c4aa0c62b18d46,Tennis-Both-Q1,7,voq7,completed,100.0,Content: Text and Visual,Is the largest set present in the largest intersection?,Yes,No,False,undefined,undefined,2024-08-21T22:02:24.692Z,2024-08-21T22:07:14.494Z,289802,263132,Tennis Grand Slam Winners
6672eb5ae4c4aa0c62b18d46,Tennis-Both-Q1,7,voq8,completed,100.0,Content: Text and Visual,Is the all-set intersection (intersection having all the sets) present? ,Yes,Yes,True,undefined,undefined,2024-08-21T22:02:24.692Z,2024-08-21T22:07:14.494Z,289802,263132,Tennis Grand Slam Winners
6672eb5ae4c4aa0c62b18d46,Tennis-Both-Q2,8,voq1,completed,100.0,Content: Text and Visual,How confident are you in your answers?,5,undefined,undefined,undefined,undefined,2024-08-21T22:07:14.549Z,2024-08-21T22:07:35.399Z,20850,20850,Tennis Grand Slam Winners
6672eb5ae4c4aa0c62b18d46,Tennis-Both-Q2,8,voq2,completed,100.0,Content: Text and Visual,How well did you understand the information presented?,5,undefined,undefined,undefined,undefined,2024-08-21T22:07:14.549Z,2024-08-21T22:07:35.399Z,20850,20850,Tennis Grand Slam Winners
6672eb5ae4c4aa0c62b18d46,Tennis-Both-Q2,8,voq3,completed,100.0,Content: Text and Visual,How effective was the content at conveying information?,5,undefined,undefined,undefined,undefined,2024-08-21T22:07:14.549Z,2024-08-21T22:07:35.399Z,20850,20850,Tennis Grand Slam Winners
6672eb5ae4c4aa0c62b18d46,Tennis-Both-Q3,9,voq1,completed,100.0,Content: Text and Visual,What are your insights and take-aways from the plot and the description for this data?,"Although the Australian open is the largest set followed by  the french open. However, The french open team is the largest intersection followed by Austrlian.",undefined,undefined,undefined,undefined,2024-08-21T22:07:35.434Z,2024-08-21T22:14:26.630Z,411196,321272,Tennis Grand Slam Winners
6678757b671f246b4c1b4f6c,Organizations-Both-Q1,13,voq1,completed,100.0,Content: Text and Visual,How many sets are there?,8,8,True,0,100,2024-08-21T22:08:32.801Z,2024-08-21T22:09:54.528Z,81727,81727,International Organizations
6678757b671f246b4c1b4f6c,Organizations-Both-Q1,13,voq2,completed,100.0,Content: Text and Visual,What is the largest set?,UPU,UPU,True,undefined,undefined,2024-08-21T22:08:32.801Z,2024-08-21T22:09:54.528Z,81727,81727,International Organizations
6678757b671f246b4c1b4f6c,Organizations-Both-Q1,13,voq3,completed,100.0,Content: Text and Visual,What is the largest intersection?,"Interpol,UN,UNESCO,WHO,UPU","Interpol,UN,UNESCO,UPU,WHO",True,undefined,undefined,2024-08-21T22:08:32.801Z,2024-08-21T22:09:54.528Z,81727,81727,International Organizations
6678757b671f246b4c1b4f6c,Organizations-Both-Q1,13,voq4,completed,100.0,Content: Text and Visual,How large is the largest intersection?,117,117,True,0,1000000000,2024-08-21T22:08:32.801Z,2024-08-21T22:09:54.528Z,81727,81727,International Organizations
6678757b671f246b4c1b4f6c,Organizations-Both-Q1,13,voq5,completed,100.0,Content: Text and Visual,How many sets make up the largest intersection?,It is the intersection of many sets,It is the intersection of many sets,True,undefined,undefined,2024-08-21T22:08:32.801Z,2024-08-21T22:09:54.528Z,81727,81727,International Organizations
6678757b671f246b4c1b4f6c,Organizations-Both-Q1,13,voq6,completed,100.0,Content: Text and Visual,How similar are the set sizes?,Diverging a lot,Diverging a lot,True,undefined,undefined,2024-08-21T22:08:32.801Z,2024-08-21T22:09:54.528Z,81727,81727,International Organizations
6678757b671f246b4c1b4f6c,Organizations-Both-Q1,13,voq7,completed,100.0,Content: Text and Visual,Is the largest set present in the largest intersection?,Yes,Yes,True,undefined,undefined,2024-08-21T22:08:32.801Z,2024-08-21T22:09:54.528Z,81727,81727,International Organizations
6678757b671f246b4c1b4f6c,Organizations-Both-Q1,13,voq8,completed,100.0,Content: Text and Visual,Is the all-set intersection (intersection having all the sets) present? ,No,No,True,undefined,undefined,2024-08-21T22:08:32.801Z,2024-08-21T22:09:54.528Z,81727,81727,International Organizations
6678757b671f246b4c1b4f6c,Organizations-Both-Q2,14,voq1,completed,100.0,Content: Text and Visual,How confident are you in your answers?,4,undefined,undefined,undefined,undefined,2024-08-21T22:09:54.545Z,2024-08-21T22:10:03.317Z,8772,8772,International Organizations
6678757b671f246b4c1b4f6c,Organizations-Both-Q2,14,voq2,completed,100.0,Content: Text and Visual,How well did you understand the information presented?,4,undefined,undefined,undefined,undefined,2024-08-21T22:09:54.545Z,2024-08-21T22:10:03.317Z,8772,8772,International Organizations
6678757b671f246b4c1b4f6c,Organizations-Both-Q2,14,voq3,completed,100.0,Content: Text and Visual,How effective was the content at conveying information?,4,undefined,undefined,undefined,undefined,2024-08-21T22:09:54.545Z,2024-08-21T22:10:03.317Z,8772,8772,International Organizations
6678757b671f246b4c1b4f6c,Organizations-Both-Q3,15,voq1,completed,100.0,Content: Text and Visual,What are your insights and take-aways from the plot and the description for this data?,Nice option to have two ways of reading it,undefined,undefined,undefined,undefined,2024-08-21T22:10:03.329Z,2024-08-21T22:10:53.482Z,50153,50153,International Organizations
667ae30569196599fa6b0ba9,Organizations-Both-Q1,7,voq1,completed,100.0,Content: Text and Visual,How many sets are there?,8,8,True,0,100,2024-08-21T21:47:01.747Z,2024-08-21T21:50:42.728Z,220981,220981,International Organizations
667ae30569196599fa6b0ba9,Organizations-Both-Q1,7,voq2,completed,100.0,Content: Text and Visual,What is the largest set?,UPU,UPU,True,undefined,undefined,2024-08-21T21:47:01.747Z,2024-08-21T21:50:42.728Z,220981,220981,International Organizations
667ae30569196599fa6b0ba9,Organizations-Both-Q1,7,voq3,completed,100.0,Content: Text and Visual,What is the largest intersection?,"UNESCO,Interpol,WHO,UN,UPU","Interpol,UN,UNESCO,UPU,WHO",True,undefined,undefined,2024-08-21T21:47:01.747Z,2024-08-21T21:50:42.728Z,220981,220981,International Organizations
667ae30569196599fa6b0ba9,Organizations-Both-Q1,7,voq4,completed,100.0,Content: Text and Visual,How large is the largest intersection?,117,117,True,0,1000000000,2024-08-21T21:47:01.747Z,2024-08-21T21:50:42.728Z,220981,220981,International Organizations
667ae30569196599fa6b0ba9,Organizations-Both-Q1,7,voq5,completed,100.0,Content: Text and Visual,How many sets make up the largest intersection?,It is the intersection of many sets,It is the intersection of many sets,True,undefined,undefined,2024-08-21T21:47:01.747Z,2024-08-21T21:50:42.728Z,220981,220981,International Organizations
667ae30569196599fa6b0ba9,Organizations-Both-Q1,7,voq6,completed,100.0,Content: Text and Visual,How similar are the set sizes?,Diverging a lot,Diverging a lot,True,undefined,undefined,2024-08-21T21:47:01.747Z,2024-08-21T21:50:42.728Z,220981,220981,International Organizations
667ae30569196599fa6b0ba9,Organizations-Both-Q1,7,voq7,completed,100.0,Content: Text and Visual,Is the largest set present in the largest intersection?,Yes,Yes,True,undefined,undefined,2024-08-21T21:47:01.747Z,2024-08-21T21:50:42.728Z,220981,220981,International Organizations
667ae30569196599fa6b0ba9,Organizations-Both-Q1,7,voq8,completed,100.0,Content: Text and Visual,Is the all-set intersection (intersection having all the sets) present? ,No,No,True,undefined,undefined,2024-08-21T21:47:01.747Z,2024-08-21T21:50:42.728Z,220981,220981,International Organizations
667ae30569196599fa6b0ba9,Organizations-Both-Q2,8,voq1,completed,100.0,Content: Text and Visual,How confident are you in your answers?,5,undefined,undefined,undefined,undefined,2024-08-21T21:50:42.741Z,2024-08-21T21:50:56.080Z,13339,13339,International Organizations
667ae30569196599fa6b0ba9,Organizations-Both-Q2,8,voq2,completed,100.0,Content: Text and Visual,How well did you understand the information presented?,5,undefined,undefined,undefined,undefined,2024-08-21T21:50:42.741Z,2024-08-21T21:50:56.080Z,13339,13339,International Organizations
667ae30569196599fa6b0ba9,Organizations-Both-Q2,8,voq3,completed,100.0,Content: Text and Visual,How effective was the content at conveying information?,4,undefined,undefined,undefined,undefined,2024-08-21T21:50:42.741Z,2024-08-21T21:50:56.080Z,13339,13339,International Organizations
667ae30569196599fa6b0ba9,Organizations-Both-Q3,9,voq1,completed,100.0,Content: Text and Visual,What are your insights and take-aways from the plot and the description for this data?,The UpSet is clear and is able to show the intersections of multiple sets clearly. ,undefined,undefined,undefined,undefined,2024-08-21T21:50:56.088Z,2024-08-21T21:51:46.760Z,50672,50672,International Organizations
6681577c9263349cc005ad9b,Organizations-Both-Q1,7,voq1,completed,100.0,Content: Text and Visual,How many sets are there?,18,8,True,0,100,2024-08-21T21:51:23.809Z,2024-08-21T21:58:27.016Z,423207,370254,International Organizations
6681577c9263349cc005ad9b,Organizations-Both-Q1,7,voq2,completed,100.0,Content: Text and Visual,What is the largest set?,UPU,UPU,True,undefined,undefined,2024-08-21T21:51:23.809Z,2024-08-21T21:58:27.016Z,423207,370254,International Organizations
6681577c9263349cc005ad9b,Organizations-Both-Q1,7,voq3,completed,100.0,Content: Text and Visual,What is the largest intersection?,"UNESCO,Interpol,UN,WHO,UPU","Interpol,UN,UNESCO,UPU,WHO",True,undefined,undefined,2024-08-21T21:51:23.809Z,2024-08-21T21:58:27.016Z,423207,370254,International Organizations
6681577c9263349cc005ad9b,Organizations-Both-Q1,7,voq4,completed,100.0,Content: Text and Visual,How large is the largest intersection?,117,117,True,0,1000000000,2024-08-21T21:51:23.809Z,2024-08-21T21:58:27.016Z,423207,370254,International Organizations
6681577c9263349cc005ad9b,Organizations-Both-Q1,7,voq5,completed,100.0,Content: Text and Visual,How many sets make up the largest intersection?,It is the intersection of many sets,It is the intersection of many sets,True,undefined,undefined,2024-08-21T21:51:23.809Z,2024-08-21T21:58:27.016Z,423207,370254,International Organizations
6681577c9263349cc005ad9b,Organizations-Both-Q1,7,voq6,completed,100.0,Content: Text and Visual,How similar are the set sizes?,Diverging a lot,Diverging a lot,True,undefined,undefined,2024-08-21T21:51:23.809Z,2024-08-21T21:58:27.016Z,423207,370254,International Organizations
6681577c9263349cc005ad9b,Organizations-Both-Q1,7,voq7,completed,100.0,Content: Text and Visual,Is the largest set present in the largest intersection?,Yes,Yes,True,undefined,undefined,2024-08-21T21:51:23.809Z,2024-08-21T21:58:27.016Z,423207,370254,International Organizations
6681577c9263349cc005ad9b,Organizations-Both-Q1,7,voq8,completed,100.0,Content: Text and Visual,Is the all-set intersection (intersection having all the sets) present? ,No,No,True,undefined,undefined,2024-08-21T21:51:23.809Z,2024-08-21T21:58:27.016Z,423207,370254,International Organizations
6681577c9263349cc005ad9b,Organizations-Both-Q2,8,voq1,completed,100.0,Content: Text and Visual,How confident are you in your answers?,5,undefined,undefined,undefined,undefined,2024-08-21T21:58:27.038Z,2024-08-21T21:59:45.551Z,78513,62005,International Organizations
6681577c9263349cc005ad9b,Organizations-Both-Q2,8,voq2,completed,100.0,Content: Text and Visual,How well did you understand the information presented?,5,undefined,undefined,undefined,undefined,2024-08-21T21:58:27.038Z,2024-08-21T21:59:45.551Z,78513,62005,International Organizations
6681577c9263349cc005ad9b,Organizations-Both-Q2,8,voq3,completed,100.0,Content: Text and Visual,How effective was the content at conveying information?,5,undefined,undefined,undefined,undefined,2024-08-21T21:58:27.038Z,2024-08-21T21:59:45.551Z,78513,62005,International Organizations
6681577c9263349cc005ad9b,Organizations-Both-Q3,9,voq1,completed,100.0,Content: Text and Visual,What are your insights and take-aways from the plot and the description for this data?,"The graph helps a lot on the visual side because it allows you to reassure yourself of what you have read in the description. But I find that the description is really long and for those who do not like reading, they will never be able to get by without the graph",undefined,undefined,undefined,undefined,2024-08-21T21:59:45.565Z,2024-08-21T22:03:08.571Z,203006,197701,International Organizations
668221ef283ed3e39954487f,Organizations-Both-Q1,7,voq1,completed,100.0,Content: Text and Visual,How many sets are there?,18,8,True,0,100,2024-08-21T21:50:32.134Z,2024-08-21T21:53:08.709Z,156575,156575,International Organizations
668221ef283ed3e39954487f,Organizations-Both-Q1,7,voq2,completed,100.0,Content: Text and Visual,What is the largest set?,UPU,UPU,True,undefined,undefined,2024-08-21T21:50:32.134Z,2024-08-21T21:53:08.709Z,156575,156575,International Organizations
668221ef283ed3e39954487f,Organizations-Both-Q1,7,voq3,completed,100.0,Content: Text and Visual,What is the largest intersection?,UNESCO,"Interpol,UN,UNESCO,UPU,WHO",False,undefined,undefined,2024-08-21T21:50:32.134Z,2024-08-21T21:53:08.709Z,156575,156575,International Organizations
668221ef283ed3e39954487f,Organizations-Both-Q1,7,voq4,completed,100.0,Content: Text and Visual,How large is the largest intersection?,11,117,False,0,1000000000,2024-08-21T21:50:32.134Z,2024-08-21T21:53:08.709Z,156575,156575,International Organizations
668221ef283ed3e39954487f,Organizations-Both-Q1,7,voq5,completed,100.0,Content: Text and Visual,How many sets make up the largest intersection?,It is only of a single set,It is the intersection of many sets,False,undefined,undefined,2024-08-21T21:50:32.134Z,2024-08-21T21:53:08.709Z,156575,156575,International Organizations
668221ef283ed3e39954487f,Organizations-Both-Q1,7,voq6,completed,100.0,Content: Text and Visual,How similar are the set sizes?,Diverging a lot,Diverging a lot,True,undefined,undefined,2024-08-21T21:50:32.134Z,2024-08-21T21:53:08.709Z,156575,156575,International Organizations
668221ef283ed3e39954487f,Organizations-Both-Q1,7,voq7,completed,100.0,Content: Text and Visual,Is the largest set present in the largest intersection?,Yes,Yes,True,undefined,undefined,2024-08-21T21:50:32.134Z,2024-08-21T21:53:08.709Z,156575,156575,International Organizations
668221ef283ed3e39954487f,Organizations-Both-Q1,7,voq8,completed,100.0,Content: Text and Visual,Is the all-set intersection (intersection having all the sets) present? ,No,No,True,undefined,undefined,2024-08-21T21:50:32.134Z,2024-08-21T21:53:08.709Z,156575,156575,International Organizations
